QUESTION	Q_UNDERGOER	Q_ENABLER	Q_TRIGGER	Q_RESULT	Q_UNDERSPECIFIED	ANSWER_CHOICE	ANSWER_SENTENCE	A_UNDERGOER	A_ENABLER	A_TRIGGER	A_RESULT	A_UNDERSPECIFIED	UNDERGOER_SCORE	ENABLER_SCORE	TRIGGER_SCORE	RESULT_SCORE	UNDERSPECIFIED_SCORE	CORRECT_ANSWER
squeezing oranges to make orange juice 	oranges	None	squeezing	None	None	chemical change	A chemical reaction is a process in which one or more substances are converted into other substances.	one or more substances	None	converted	other substances	None	0.00207302796527	nan	0	nan	nan	physical change
squeezing oranges to make orange juice 	oranges	None	squeezing	None	None	chemical change	Chemical changes occur when a substance combines with another to form a new substance, called synthesis or, alternatively, decomposes into two or more different substances	substance	None	combines | synthesis | decomposes	new substance two or more different substances	None	0.00591715976331	nan	0	nan	nan	physical change
squeezing oranges to make orange juice 	oranges	None	squeezing	None	None	chemical change	Chemical reactions are usually characterized by a chemical change, and they yield one or more products, which usually have properties different from the reactants		None	chemical reactions | chemical change	None	products	0	nan	6.85292899789e-05	nan	nan	physical change
squeezing oranges to make orange juice 	oranges	None	squeezing	None	None	chemical change	Chemical reactions can be either spontaneous, requiring no input of energy, or non-spontaneous, typically following the input of some type of energy, such as heat, light or electricity		heat light electricity	chemical reactions	None	None	0	nan	0	nan	nan	physical change
mixing lemonade powder into water 	powder	None	mixing | into water	None	None	physical change	A change in the physical state of a molecule, object, wave or system.	molecule object wave system	None	change	None	None	0.000380576745587	nan	0.21484375	nan	nan	physical change
mixing lemonade powder into water 	powder	None	mixing | into water	None	None	physical change	A physical change involves a change in physical properties		None	physical change	change in physical properties	None	0	nan	0.101097043678	nan	nan	physical change
mixing lemonade powder into water 	powder	None	mixing | into water	None	None	physical change	Physical changes occur when objects or substances undergo a change that does not change their chemical composition	objects substances	None	physical changes	None	None	0.0134015683009	nan	0.101097043678	nan	nan	physical change
mixing lemonade powder into water 	powder	None	mixing | into water	None	None	physical change	Physical changes are used to separate mixtures into their component compounds, but can not usually be used to separate compounds into chemical elements or simpler compounds.		None	physical changes	separate mixtures	None	0	nan	0.101097043678	nan	nan	physical change
mixing lemonade powder into water 	powder	None	mixing | into water	None	None	physical change	Physical changes are changes affecting the form of a chemical substance, but not its chemical composition.	chemical substance	None	physical changes	None	None	0.0196	nan	0.101097043678	nan	nan	physical change
mixing lemonade powder into water 	powder	None	mixing | into water	None	None	chemical change	A change at the molecular, atomic or subcellular level in an organism.	organism	None	change	None	None	0	nan	0.21484375	nan	nan	physical change
mixing lemonade powder into water 	powder	None	mixing | into water	None	None	chemical change	A chemical reaction is a process in which one or more substances are converted into other substances.	one or more substances	None	converted	other substances	None	0.00882861149851	nan	0	nan	nan	physical change
mixing lemonade powder into water 	powder	None	mixing | into water	None	None	chemical change	Chemical changes occur when a substance combines with another to form a new substance, called synthesis or, alternatively, decomposes into two or more different substances	substance	None	combines | synthesis | decomposes	new substance two or more different substances	None	0.0252	nan	0.010017371558	nan	nan	physical change
mixing lemonade powder into water 	powder	None	mixing | into water	None	None	chemical change	Chemical reactions are usually characterized by a chemical change, and they yield one or more products, which usually have properties different from the reactants		None	chemical reactions | chemical change	None	products	0	nan	0.0832078957637	nan	nan	physical change
mixing lemonade powder into water 	powder	None	mixing | into water	None	None	chemical change	Chemical reactions can be either spontaneous, requiring no input of energy, or non-spontaneous, typically following the input of some type of energy, such as heat, light or electricity		heat light electricity	chemical reactions	None	None	0	nan	0.067861871984	nan	nan	physical change
mowing the lawn 	None	None	mowing	None	None	physical change	A change in the physical state of a molecule, object, wave or system.	molecule object wave system	None	change	None	None	nan	nan	0	nan	nan	physical change
mowing the lawn 	None	None	mowing	None	None	physical change	A physical change involves a change in physical properties	None	None	physical change	change in physical properties	None	nan	nan	0	nan	nan	physical change
mowing the lawn 	None	None	mowing	None	None	physical change	Physical changes occur when objects or substances undergo a change that does not change their chemical composition	objects substances	None	physical changes	None	None	nan	nan	0	nan	nan	physical change
mowing the lawn 	None	None	mowing	None	None	physical change	Physical changes are used to separate mixtures into their component compounds, but can not usually be used to separate compounds into chemical elements or simpler compounds.	None	None	physical changes	separate mixtures	None	nan	nan	0	nan	nan	physical change
mowing the lawn 	None	None	mowing	None	None	physical change	Physical changes are changes affecting the form of a chemical substance, but not its chemical composition.	chemical substance	None	physical changes	None	None	nan	nan	0	nan	nan	physical change
mowing the lawn 	None	None	mowing	None	None	chemical change	A change at the molecular, atomic or subcellular level in an organism.	organism	None	change	None	None	nan	nan	0	nan	nan	physical change
mowing the lawn 	None	None	mowing	None	None	chemical change	A chemical reaction is a process in which one or more substances are converted into other substances.	one or more substances	None	converted	other substances	None	nan	nan	0	nan	nan	physical change
mowing the lawn 	None	None	mowing	None	None	chemical change	Chemical changes occur when a substance combines with another to form a new substance, called synthesis or, alternatively, decomposes into two or more different substances	substance	None	combines | synthesis | decomposes	new substance two or more different substances	None	nan	nan	0	nan	nan	physical change
mowing the lawn 	None	None	mowing	None	None	chemical change	Chemical reactions are usually characterized by a chemical change, and they yield one or more products, which usually have properties different from the reactants	None	None	chemical reactions | chemical change	None	products	nan	nan	0	nan	nan	physical change
mowing the lawn 	None	None	mowing	None	None	chemical change	Chemical reactions can be either spontaneous, requiring no input of energy, or non-spontaneous, typically following the input of some type of energy, such as heat, light or electricity	None	heat light electricity	chemical reactions	None	None	nan	nan	0	nan	nan	physical change
bleaching your hair 	None	None	bleaching	None	None	physical change	A change in the physical state of a molecule, object, wave or system.	molecule object wave system	None	change	None	None	nan	nan	0.208333333333	nan	nan	chemical change
bleaching your hair 	None	None	bleaching	None	None	physical change	A physical change involves a change in physical properties	None	None	physical change	change in physical properties	None	nan	nan	0.0980334968999	nan	nan	chemical change
bleaching your hair 	None	None	bleaching	None	None	physical change	Physical changes occur when objects or substances undergo a change that does not change their chemical composition	objects substances	None	physical changes	None	None	nan	nan	0.0980334968999	nan	nan	chemical change
bleaching your hair 	None	None	bleaching	None	None	physical change	Physical changes are used to separate mixtures into their component compounds, but can not usually be used to separate compounds into chemical elements or simpler compounds.	None	None	physical changes	separate mixtures	None	nan	nan	0.0980334968999	nan	nan	chemical change
bleaching your hair 	None	None	bleaching	None	None	physical change	Physical changes are changes affecting the form of a chemical substance, but not its chemical composition.	chemical substance	None	physical changes	None	None	nan	nan	0.0980334968999	nan	nan	chemical change
bleaching your hair 	None	None	bleaching	None	None	chemical change	A change at the molecular, atomic or subcellular level in an organism.	organism	None	change	None	None	nan	nan	0.208333333333	nan	nan	chemical change
bleaching your hair 	None	None	bleaching	None	None	chemical change	A chemical reaction is a process in which one or more substances are converted into other substances.	one or more substances	None	converted	other substances	None	nan	nan	0	nan	nan	chemical change
bleaching your hair 	None	None	bleaching	None	None	chemical change	Chemical changes occur when a substance combines with another to form a new substance, called synthesis or, alternatively, decomposes into two or more different substances	substance	None	combines | synthesis | decomposes	new substance two or more different substances	None	nan	nan	0	nan	nan	chemical change
bleaching your hair 	None	None	bleaching	None	None	chemical change	Chemical reactions are usually characterized by a chemical change, and they yield one or more products, which usually have properties different from the reactants	None	None	chemical reactions | chemical change	None	products	nan	nan	0.0447724694529	nan	nan	chemical change
bleaching your hair 	None	None	bleaching	None	None	chemical change	Chemical reactions can be either spontaneous, requiring no input of energy, or non-spontaneous, typically following the input of some type of energy, such as heat, light or electricity	None	heat light electricity	chemical reactions	None	None	nan	nan	0	nan	nan	chemical change
fireworks exploding 	fireworks	None	exploding	None	None	physical change	A change in the physical state of a molecule, object, wave or system.	molecule object wave system	None	change	None	None	0	nan	0.521604938272	nan	nan	chemical change
fireworks exploding 	fireworks	None	exploding	None	None	physical change	A physical change involves a change in physical properties		None	physical change	change in physical properties	None	0	nan	0.245446829275	nan	nan	chemical change
fireworks exploding 	fireworks	None	exploding	None	None	physical change	Physical changes occur when objects or substances undergo a change that does not change their chemical composition	objects substances	None	physical changes	None	None	0.531808265908	nan	0.245446829275	nan	nan	chemical change
fireworks exploding 	fireworks	None	exploding	None	None	physical change	Physical changes are used to separate mixtures into their component compounds, but can not usually be used to separate compounds into chemical elements or simpler compounds.		None	physical changes	separate mixtures	None	0	nan	0.245446829275	nan	nan	chemical change
fireworks exploding 	fireworks	None	exploding	None	None	physical change	Physical changes are changes affecting the form of a chemical substance, but not its chemical composition.	chemical substance	None	physical changes	None	None	1.0	nan	0.245446829275	nan	nan	chemical change
fireworks exploding 	fireworks	None	exploding	None	None	chemical change	A change at the molecular, atomic or subcellular level in an organism.	organism	None	change	None	None	0	nan	0.521604938272	nan	nan	chemical change
fireworks exploding 	fireworks	None	exploding	None	None	chemical change	A chemical reaction is a process in which one or more substances are converted into other substances.	one or more substances	None	converted	other substances	None	0.350341726131	nan	0	nan	nan	chemical change
fireworks exploding 	fireworks	None	exploding	None	None	chemical change	Chemical changes occur when a substance combines with another to form a new substance, called synthesis or, alternatively, decomposes into two or more different substances	substance	None	combines | synthesis | decomposes	new substance two or more different substances	None	1.0	nan	0	nan	nan	chemical change
fireworks exploding 	fireworks	None	exploding	None	None	chemical change	Chemical reactions are usually characterized by a chemical change, and they yield one or more products, which usually have properties different from the reactants		None	chemical reactions | chemical change	None	products	0	nan	0.112096997593	nan	nan	chemical change
fireworks exploding 	fireworks	None	exploding	None	None	chemical change	Chemical reactions can be either spontaneous, requiring no input of energy, or non-spontaneous, typically following the input of some type of energy, such as heat, light or electricity		heat light electricity	chemical reactions	None	None	0	nan	0	nan	nan	chemical change
corroding metal 	None	None	corroding	None	None	physical change	A change in the physical state of a molecule, object, wave or system.	molecule object wave system	None	change	None	None	nan	nan	0.666666666667	nan	nan	chemical change
corroding metal 	None	None	corroding	None	None	physical change	A physical change involves a change in physical properties	None	None	physical change	change in physical properties	None	nan	nan	0.31370719008	nan	nan	chemical change
corroding metal 	None	None	corroding	None	None	physical change	Physical changes occur when objects or substances undergo a change that does not change their chemical composition	objects substances	None	physical changes	None	None	nan	nan	0.31370719008	nan	nan	chemical change
corroding metal 	None	None	corroding	None	None	physical change	Physical changes are used to separate mixtures into their component compounds, but can not usually be used to separate compounds into chemical elements or simpler compounds.	None	None	physical changes	separate mixtures	None	nan	nan	0.31370719008	nan	nan	chemical change
corroding metal 	None	None	corroding	None	None	physical change	Physical changes are changes affecting the form of a chemical substance, but not its chemical composition.	chemical substance	None	physical changes	None	None	nan	nan	0.31370719008	nan	nan	chemical change
corroding metal 	None	None	corroding	None	None	chemical change	A change at the molecular, atomic or subcellular level in an organism.	organism	None	change	None	None	nan	nan	0.666666666667	nan	nan	chemical change
corroding metal 	None	None	corroding	None	None	chemical change	A chemical reaction is a process in which one or more substances are converted into other substances.	one or more substances	None	converted	other substances	None	nan	nan	0	nan	nan	chemical change
corroding metal 	None	None	corroding	None	None	chemical change	Chemical changes occur when a substance combines with another to form a new substance, called synthesis or, alternatively, decomposes into two or more different substances	substance	None	combines | synthesis | decomposes	new substance two or more different substances	None	nan	nan	0	nan	nan	chemical change
corroding metal 	None	None	corroding	None	None	chemical change	Chemical reactions are usually characterized by a chemical change, and they yield one or more products, which usually have properties different from the reactants	None	None	chemical reactions | chemical change	None	products	nan	nan	0.143271902249	nan	nan	chemical change
corroding metal 	None	None	corroding	None	None	chemical change	Chemical reactions can be either spontaneous, requiring no input of energy, or non-spontaneous, typically following the input of some type of energy, such as heat, light or electricity	None	heat light electricity	chemical reactions	None	None	nan	nan	0	nan	nan	chemical change
Burning a match is a 	match	None	burning	None	None	physical change	A change in the physical state of a molecule, object, wave or system.	molecule object wave system	None	change	None	None	0.0281065589698	nan	0.0255952380952	nan	nan	chemical change
Burning a match is a 	match	None	burning	None	None	physical change	A physical change involves a change in physical properties		None	physical change	change in physical properties	None	0	nan	0.0120441153334	nan	nan	chemical change
Burning a match is a 	match	None	burning	None	None	physical change	Physical changes occur when objects or substances undergo a change that does not change their chemical composition	objects substances	None	physical changes	None	None	0.0553234373292	nan	0.0120441153334	nan	nan	chemical change
Burning a match is a 	match	None	burning	None	None	physical change	Physical changes are used to separate mixtures into their component compounds, but can not usually be used to separate compounds into chemical elements or simpler compounds.		None	physical changes	separate mixtures	None	0	nan	0.0120441153334	nan	nan	chemical change
Burning a match is a 	match	None	burning	None	None	physical change	Physical changes are changes affecting the form of a chemical substance, but not its chemical composition.	chemical substance	None	physical changes	None	None	0	nan	0.0120441153334	nan	nan	chemical change
Burning a match is a 	match	None	burning	None	None	chemical change	A change at the molecular, atomic or subcellular level in an organism.	organism	None	change	None	None	0.00390625	nan	0.0255952380952	nan	nan	chemical change
Burning a match is a 	match	None	burning	None	None	chemical change	A chemical reaction is a process in which one or more substances are converted into other substances.	one or more substances	None	converted	other substances	None	0	nan	0	nan	nan	chemical change
Burning a match is a 	match	None	burning	None	None	chemical change	Chemical changes occur when a substance combines with another to form a new substance, called synthesis or, alternatively, decomposes into two or more different substances	substance	None	combines | synthesis | decomposes	new substance two or more different substances	None	0	nan	0	nan	nan	chemical change
Burning a match is a 	match	None	burning	None	None	chemical change	Chemical reactions are usually characterized by a chemical change, and they yield one or more products, which usually have properties different from the reactants		None	chemical reactions | chemical change	None	products	0	nan	0.00550061767564	nan	nan	chemical change
Burning a match is a 	match	None	burning	None	None	chemical change	Chemical reactions can be either spontaneous, requiring no input of energy, or non-spontaneous, typically following the input of some type of energy, such as heat, light or electricity		heat light electricity	chemical reactions	None	None	0	nan	0	nan	nan	chemical change
A change in the way matter looks is called <span class="blank"> </span>? 	matter	None	change	None	None	physical change	A change in the physical state of a molecule, object, wave or system.	molecule object wave system	None	change	None	None	0.0153678027457	nan	1.0	nan	nan	physical change
A change in the way matter looks is called <span class="blank"> </span>? 	matter	None	change	None	None	physical change	A physical change involves a change in physical properties		None	physical change	change in physical properties	None	0	nan	1.0	nan	nan	physical change
A change in the way matter looks is called <span class="blank"> </span>? 	matter	None	change	None	None	physical change	Physical changes occur when objects or substances undergo a change that does not change their chemical composition	objects substances	None	physical changes	None	None	0.460459183673	nan	1.0	nan	nan	physical change
A change in the way matter looks is called <span class="blank"> </span>? 	matter	None	change	None	None	physical change	Physical changes are used to separate mixtures into their component compounds, but can not usually be used to separate compounds into chemical elements or simpler compounds.		None	physical changes	separate mixtures	None	0	nan	1.0	nan	nan	physical change
A change in the way matter looks is called <span class="blank"> </span>? 	matter	None	change	None	None	physical change	Physical changes are changes affecting the form of a chemical substance, but not its chemical composition.	chemical substance	None	physical changes	None	None	1.0	nan	1.0	nan	nan	physical change
A change in the way matter looks is called <span class="blank"> </span>? 	matter	None	change	None	None	chemical change	A change at the molecular, atomic or subcellular level in an organism.	organism	None	change	None	None	0	nan	1.0	nan	nan	physical change
A change in the way matter looks is called <span class="blank"> </span>? 	matter	None	change	None	None	chemical change	A chemical reaction is a process in which one or more substances are converted into other substances.	one or more substances	None	converted	other substances	None	0.460459183673	nan	0.124565361775	nan	nan	physical change
A change in the way matter looks is called <span class="blank"> </span>? 	matter	None	change	None	None	chemical change	Chemical changes occur when a substance combines with another to form a new substance, called synthesis or, alternatively, decomposes into two or more different substances	substance	None	combines | synthesis | decomposes	new substance two or more different substances	None	0.882351544911	nan	1.0	nan	nan	physical change
A change in the way matter looks is called <span class="blank"> </span>? 	matter	None	change	None	None	chemical change	Chemical reactions are usually characterized by a chemical change, and they yield one or more products, which usually have properties different from the reactants		None	chemical reactions | chemical change	None	products	0	nan	1.0	nan	nan	physical change
A change in the way matter looks is called <span class="blank"> </span>? 	matter	None	change	None	None	chemical change	Chemical reactions can be either spontaneous, requiring no input of energy, or non-spontaneous, typically following the input of some type of energy, such as heat, light or electricity		heat light electricity	chemical reactions	None	None	0	nan	0	nan	nan	physical change
A change in the way matter looks is called <span class="blank"> </span>? 	matter	None	change	None	None	chemical change	A change at the molecular, atomic or subcellular level in an organism.	organism	None	change	None	None	0	nan	1.0	nan	nan	physical change
A change in the way matter looks is called <span class="blank"> </span>? 	matter	None	change	None	None	chemical change	A chemical reaction is a process in which one or more substances are converted into other substances.	one or more substances	None	converted	other substances	None	0.460459183673	nan	0.124565361775	nan	nan	physical change
A change in the way matter looks is called <span class="blank"> </span>? 	matter	None	change	None	None	chemical change	Chemical changes occur when a substance combines with another to form a new substance, called synthesis or, alternatively, decomposes into two or more different substances	substance	None	combines | synthesis | decomposes	new substance two or more different substances	None	0.882351544911	nan	1.0	nan	nan	physical change
A change in the way matter looks is called <span class="blank"> </span>? 	matter	None	change	None	None	chemical change	Chemical reactions are usually characterized by a chemical change, and they yield one or more products, which usually have properties different from the reactants		None	chemical reactions | chemical change	None	products	0	nan	1.0	nan	nan	physical change
A change in the way matter looks is called <span class="blank"> </span>? 	matter	None	change	None	None	chemical change	Chemical reactions can be either spontaneous, requiring no input of energy, or non-spontaneous, typically following the input of some type of energy, such as heat, light or electricity		heat light electricity	chemical reactions	None	None	0	nan	0	nan	nan	physical change
A reaction that forms water and a salt is called a 	water	None	reaction 	None	None	chemical reaction	A change at the molecular, atomic or subcellular level in an organism.	organism	None	change	None	None	0	nan	0	nan	nan	neutralization reaction
A reaction that forms water and a salt is called a 	water	None	reaction 	None	None	chemical reaction	A chemical reaction is a process in which one or more substances are converted into other substances.	one or more substances	None	converted	other substances	None	0.0508596120194	nan	0	nan	nan	neutralization reaction
A reaction that forms water and a salt is called a 	water	None	reaction 	None	None	chemical reaction	Chemical changes occur when a substance combines with another to form a new substance, called synthesis or, alternatively, decomposes into two or more different substances	substance	None	combines | synthesis | decomposes	new substance two or more different substances	None	0.145171437559	nan	0.876464569696	nan	nan	neutralization reaction
A reaction that forms water and a salt is called a 	water	None	reaction 	None	None	chemical reaction	Chemical reactions are usually characterized by a chemical change, and they yield one or more products, which usually have properties different from the reactants		None	chemical reactions | chemical change	None	products	0	nan	1.0	nan	nan	neutralization reaction
A reaction that forms water and a salt is called a 	water	None	reaction 	None	None	chemical reaction	Chemical reactions can be either spontaneous, requiring no input of energy, or non-spontaneous, typically following the input of some type of energy, such as heat, light or electricity		heat light electricity	chemical reactions	None	None	0	nan	1.0	nan	nan	neutralization reaction
A reaction that forms water and a salt is called a 	water	None	reaction 	None	None	chemical reaction	A change at the molecular, atomic or subcellular level in an organism.	organism	None	change	None	None	0	nan	0	nan	nan	neutralization reaction
A reaction that forms water and a salt is called a 	water	None	reaction 	None	None	chemical reaction	A chemical reaction is a process in which one or more substances are converted into other substances.	one or more substances	None	converted	other substances	None	0.0508596120194	nan	0	nan	nan	neutralization reaction
A reaction that forms water and a salt is called a 	water	None	reaction 	None	None	chemical reaction	Chemical changes occur when a substance combines with another to form a new substance, called synthesis or, alternatively, decomposes into two or more different substances	substance	None	combines | synthesis | decomposes	new substance two or more different substances	None	0.145171437559	nan	0.876464569696	nan	nan	neutralization reaction
A reaction that forms water and a salt is called a 	water	None	reaction 	None	None	chemical reaction	Chemical reactions are usually characterized by a chemical change, and they yield one or more products, which usually have properties different from the reactants		None	chemical reactions | chemical change	None	products	0	nan	1.0	nan	nan	neutralization reaction
A reaction that forms water and a salt is called a 	water	None	reaction 	None	None	chemical reaction	Chemical reactions can be either spontaneous, requiring no input of energy, or non-spontaneous, typically following the input of some type of energy, such as heat, light or electricity		heat light electricity	chemical reactions	None	None	0	nan	1.0	nan	nan	neutralization reaction
A reaction that forms water and a salt is called a 	water	None	reaction 	None	None	neutralization reaction	A salt is any compound which can be derived from the neutralization of an acid and a base	acid	None	neutralization	None	None	0.593032267018	nan	0.0277777777778	nan	nan	neutralization reaction
A reaction that forms water and a salt is called a 	water	None	reaction 	None	None	neutralization reaction	When an acid and a base are placed together, they react to neutralize the acid and base properties, producing a salt	acid base properties	acid base placed	neutralize	None	None	0.593032267018	nan	0	nan	nan	neutralization reaction
During <span class="blank"> </span>, autotrophs use light energy to convert carbon dioxide and water into oxygen and energy-rich carbohydrates such as sugars and starches. 	None	autotrophs light energy sugars starches	convert	carbon dioxide	None	chemosynthesis	Bacteria instead use sulfur compounds as an energy source, via chemosynthesis.	Bacteria		chemosynthesis	sulfur compounds energy	None	nan	0	0	0.23597405442	nan	photosynthesis
During <span class="blank"> </span>, autotrophs use light energy to convert carbon dioxide and water into oxygen and energy-rich carbohydrates such as sugars and starches. 	None	autotrophs light energy sugars starches	convert	carbon dioxide	None	chemosynthesis	A plant is an organism that can synthesize its own food through photosynthesis or chemosynthesis.	photosynthesis	plant	synthesize | photosynthesis | chemosynthesis	food	None	nan	1.0	0	0	nan	photosynthesis
During <span class="blank"> </span>, autotrophs use light energy to convert carbon dioxide and water into oxygen and energy-rich carbohydrates such as sugars and starches. 	None	autotrophs light energy sugars starches	convert	carbon dioxide	None	chemosynthesis	Some rare autotrophs produce food through a process called chemosynthesis, rather than through photosynthesis.	rare autotrophs	photosynthesis	produce | chemosynthesis	food	None	nan	0	0	0	nan	photosynthesis
During <span class="blank"> </span>, autotrophs use light energy to convert carbon dioxide and water into oxygen and energy-rich carbohydrates such as sugars and starches. 	None	autotrophs light energy sugars starches	convert	carbon dioxide	None	chemosynthesis	Photosynthesis and chemosynthesis are similar in that they both make glucose.	glucose	Photosynthesis chemosynthesis	make | chemosynthesis		None	nan	0	0.000660558291395	0	nan	photosynthesis
During <span class="blank"> </span>, autotrophs use light energy to convert carbon dioxide and water into oxygen and energy-rich carbohydrates such as sugars and starches. 	None	autotrophs light energy sugars starches	convert	carbon dioxide	None	chemosynthesis	process of using the energy in chemical compounds to make food	None	energy chemical	process	make food	None	nan	0.552014330004	0	0	nan	photosynthesis
During <span class="blank"> </span>, autotrophs use light energy to convert carbon dioxide and water into oxygen and energy-rich carbohydrates such as sugars and starches. 	None	autotrophs light energy sugars starches	convert	carbon dioxide	None	nitrogen fixation	Biological nitrogen fixation is carried out by certain prokaryotes, some of which have mutualistic relationships with plants.	None		nitrogen fixation	relationships	None	nan	0	0	0	nan	photosynthesis
During <span class="blank"> </span>, autotrophs use light energy to convert carbon dioxide and water into oxygen and energy-rich carbohydrates such as sugars and starches. 	None	autotrophs light energy sugars starches	convert	carbon dioxide	None	nitrogen fixation	Nitrogen fixation is a process in which nitrogen (N2) in the atmosphere is converted into ammonium (NH4+).	None		nitrogen fixation	converted ammonium NH	None	nan	0	0	0	nan	photosynthesis
During <span class="blank"> </span>, autotrophs use light energy to convert carbon dioxide and water into oxygen and energy-rich carbohydrates such as sugars and starches. 	None	autotrophs light energy sugars starches	convert	carbon dioxide	None	nitrogen fixation	Nitrogen fixation, natural and synthetic, is essential for all forms of life because nitrogen is required to biosynthesize basic building blocks of plants, animals and other life forms	natural plants animals	building	nitrogen fixation	biosynthesize basic blocks , other life	None	nan	0	0	0	nan	photosynthesis
During <span class="blank"> </span>, autotrophs use light energy to convert carbon dioxide and water into oxygen and energy-rich carbohydrates such as sugars and starches. 	None	autotrophs light energy sugars starches	convert	carbon dioxide	None	nitrogen fixation	process of changing nitrogen gas to nitrates that is carried out by nitrogen-fixing bacteria in the soil or in the roots of legumes	nitrogen gas nitrates	bacteria in the soil or roots of legumes	changing		None	nan	0	0.124565361775	0	nan	photosynthesis
During <span class="blank"> </span>, autotrophs use light energy to convert carbon dioxide and water into oxygen and energy-rich carbohydrates such as sugars and starches. 	None	autotrophs light energy sugars starches	convert	carbon dioxide	None	nitrogen fixation	The conversion of atmospheric nitrogen (N2) to ammonia (NH3).	N2	ammonia	conversion	NH	None	nan	0	1.0	0	nan	photosynthesis
During <span class="blank"> </span>, autotrophs use light energy to convert carbon dioxide and water into oxygen and energy-rich carbohydrates such as sugars and starches. 	None	autotrophs light energy sugars starches	convert	carbon dioxide	None	photosynthesis	Plants use light energy to drive photosynthesis, and animals use light energy to see.	Plants	light energy	to drive photosynthesis		None	nan	1.0	0	0	nan	photosynthesis
During <span class="blank"> </span>, autotrophs use light energy to convert carbon dioxide and water into oxygen and energy-rich carbohydrates such as sugars and starches. 	None	autotrophs light energy sugars starches	convert	carbon dioxide	None	photosynthesis	Plants get their energy from the sun via photosynthesis.	Plants		photosynthesis	energy	None	nan	0	0	0	nan	photosynthesis
During <span class="blank"> </span>, autotrophs use light energy to convert carbon dioxide and water into oxygen and energy-rich carbohydrates such as sugars and starches. 	None	autotrophs light energy sugars starches	convert	carbon dioxide	None	photosynthesis	The sun also gives energy to plants with photosynthesis.	plants	sun	photosynthesis	energy	None	nan	0.00136087770799	0	0	nan	photosynthesis
During <span class="blank"> </span>, autotrophs use light energy to convert carbon dioxide and water into oxygen and energy-rich carbohydrates such as sugars and starches. 	None	autotrophs light energy sugars starches	convert	carbon dioxide	None	photosynthesis	A plant does photosynthesis whenever it can.	A plant		does photosynthesis		whenever it can.	nan	0	0	0	nan	photosynthesis
During <span class="blank"> </span>, autotrophs use light energy to convert carbon dioxide and water into oxygen and energy-rich carbohydrates such as sugars and starches. 	None	autotrophs light energy sugars starches	convert	carbon dioxide	None	photosynthesis	Plants get their energy to grow through a process called photosynthesis.	Plants		photosynthesis	get their energy to grow	None	nan	0	0	0	nan	photosynthesis
During <span class="blank"> </span>, autotrophs use light energy to convert carbon dioxide and water into oxygen and energy-rich carbohydrates such as sugars and starches. 	None	autotrophs light energy sugars starches	convert	carbon dioxide	None	evaporation	Clouds get their water from evaporation.	water		evaporation	Clouds	None	nan	0	0	0	nan	photosynthesis
During <span class="blank"> </span>, autotrophs use light energy to convert carbon dioxide and water into oxygen and energy-rich carbohydrates such as sugars and starches. 	None	autotrophs light energy sugars starches	convert	carbon dioxide	None	evaporation	Essential oils evaporate readily and are easily damaged by light, extremes of temperature and prolonged exposure to oxygen in the air.	oils		evaporate 		None	nan	0	0	0	nan	photosynthesis
During <span class="blank"> </span>, autotrophs use light energy to convert carbon dioxide and water into oxygen and energy-rich carbohydrates such as sugars and starches. 	None	autotrophs light energy sugars starches	convert	carbon dioxide	None	evaporation	evaporation - the process of extracting moisture	moisture		evaporation | extracting		None	nan	0	0	0	nan	photosynthesis
During <span class="blank"> </span>, autotrophs use light energy to convert carbon dioxide and water into oxygen and energy-rich carbohydrates such as sugars and starches. 	None	autotrophs light energy sugars starches	convert	carbon dioxide	None	evaporation	Evaporation and condensation are two processes through which matter changes from one state to another.	matter		evaporation | changes	one state to another	None	nan	0	0.0420309683086	0	nan	photosynthesis
During <span class="blank"> </span>, autotrophs use light energy to convert carbon dioxide and water into oxygen and energy-rich carbohydrates such as sugars and starches. 	None	autotrophs light energy sugars starches	convert	carbon dioxide	None	evaporation	Evaporation involves changing water from its liquid state to a gaseous state (vapor)	water liquid state		evaporation | changing	gaseous state vapor	None	nan	0	0.0420309683086	0	nan	photosynthesis
During <span class="blank"> </span>, autotrophs use light energy to convert carbon dioxide and water into oxygen and energy-rich carbohydrates such as sugars and starches. 	None	autotrophs light energy sugars starches	convert	carbon dioxide	None	evaporation	Evaporation is a type of vaporization of a liquid that occurs from the surface of a liquid into a gaseous phase that is not saturated with the evaporating substance.	liquid		evaporation | vaporization	gaseous phase	surface of a liquid	nan	0	0	0	nan	photosynthesis
During <span class="blank"> </span>, autotrophs use light energy to convert carbon dioxide and water into oxygen and energy-rich carbohydrates such as sugars and starches. 	None	autotrophs light energy sugars starches	convert	carbon dioxide	None	evaporation	Evaporation is the process of a substance in a liquid state changing to a gaseous state due to an increase in temperature and/or pressure.	substance liquid state	increase in temperature and/or pressure	process | changing | evaporation	gaseous state	None	nan	0	0.0311976917008	0	nan	photosynthesis
During <span class="blank"> </span>, autotrophs use light energy to convert carbon dioxide and water into oxygen and energy-rich carbohydrates such as sugars and starches. 	None	autotrophs light energy sugars starches	convert	carbon dioxide	None	evaporation	In evaporation, matter changes from a liquid to a gas.	matter liquid		evaporation | changes	gas	None	nan	0	0.0420309683086	1.0	nan	photosynthesis
