QUESTION	Q_UNDERGOER	Q_ENABLER	Q_TRIGGER	Q_RESULT	Q_UNDERSPECIFIED	ANSWER_CHOICE	ANSWER_SENTENCE	A_UNDERGOER	A_ENABLER	A_TRIGGER	A_RESULT	A_UNDERSPECIFIED	UNDERGOER_SCORE	ENABLER_SCORE	TRIGGER_SCORE	RESULT_SCORE	UNDERSPECIFIED_SCORE	CORRECT_ANSWER
A species that no longer exists. 	None	None	None	None	None	classify	The response and adaptations shown by animals to changing environment can be classified into two.	None	None	None	None	None	nan	nan	nan	nan	nan	extinction
Which is the best example of natureâ??s recycling process? 	None	None	recycling process	None	None	the water cycle	By transferring water from one reservoir to another, the water cycle purifies water, replenishes the land with freshwater, and transports minerals to different parts of the globe	water	freshwater	water cycle	water replenishes the land transports minerals different parts of globe	None	nan	nan	0.140931776193	nan	nan	the water cycle
Which is the best example of natureâ??s recycling process? 	None	None	recycling process	None	None	the water cycle	interconnected pathways through which water is recycled through the biotic and abiotic components of the biosphere	None	None		None	through the biotic and abiotic components of the biosphere	nan	nan	0	nan	nan	the water cycle
Which is the best example of natureâ??s recycling process? 	None	None	recycling process	None	None	the water cycle	The cycling of water through ecosystems, mainly involving changes between liquid and gaseous states.	water	ecosystems	cycling	gaseous states	through ecosystems	nan	nan	0.25	nan	nan	the water cycle
Which is the best example of natureâ??s recycling process? 	None	None	recycling process	None	None	the water cycle	The water cycle, also known as the hydrologic cycle or H2O cycle, describes the continuous movement of water on, above and below the surface of the Earth	water	None	water cycle | hydrologic cycle | H2O cycle | continuous movement	Earth	on, above and below the surface of the Earth	nan	nan	0.0223903307531	nan	nan	the water cycle
Which is the best example of natureâ??s recycling process? 	None	None	recycling process	None	None	the water cycle	Water can change states among liquid, vapor, and ice at various places in the water cycle	Water liquid	ice water	change states | water cycle	vapor	None	nan	nan	0.0659864536795	nan	nan	the water cycle
Which is the best example of natureâ??s recycling process? 	None	None	recycling process	None	None	the water cycle	By transferring water from one reservoir to another, the water cycle purifies water, replenishes the land with freshwater, and transports minerals to different parts of the globe	water	freshwater	water cycle	water replenishes the land transports minerals different parts of globe	None	nan	nan	0.140931776193	nan	nan	the water cycle
Which is the best example of natureâ??s recycling process? 	None	None	recycling process	None	None	the water cycle	interconnected pathways through which water is recycled through the biotic and abiotic components of the biosphere	None	None		None	through the biotic and abiotic components of the biosphere	nan	nan	0	nan	nan	the water cycle
Which is the best example of natureâ??s recycling process? 	None	None	recycling process	None	None	the water cycle	The cycling of water through ecosystems, mainly involving changes between liquid and gaseous states.	water	ecosystems	cycling	gaseous states	through ecosystems	nan	nan	0.25	nan	nan	the water cycle
Which is the best example of natureâ??s recycling process? 	None	None	recycling process	None	None	the water cycle	The water cycle, also known as the hydrologic cycle or H2O cycle, describes the continuous movement of water on, above and below the surface of the Earth	water	None	water cycle | hydrologic cycle | H2O cycle | continuous movement	Earth	on, above and below the surface of the Earth	nan	nan	0.0223903307531	nan	nan	the water cycle
Which is the best example of natureâ??s recycling process? 	None	None	recycling process	None	None	the water cycle	Water can change states among liquid, vapor, and ice at various places in the water cycle	Water liquid	ice water	change states | water cycle	vapor	None	nan	nan	0.0659864536795	nan	nan	the water cycle
Which is the best example of natureâ??s recycling process? 	None	None	recycling process	None	None	erosion	Water flow kept eroding the banks over an incredibly long period of time.	the banks	Water flow	eroding	None	None	nan	nan	0	nan	nan	the water cycle
Which is the best example of natureâ??s recycling process? 	None	None	recycling process	None	None	erosion	The warm air gradually erodes the cold air.	cold air	warm air	gradually erodes	None	None	nan	nan	0	nan	nan	the water cycle
Which is the best example of natureâ??s recycling process? 	None	None	recycling process	None	None	erosion	The sea transports the material it has eroded and deposits it in places where the water is calm.	material	The sea	eroded	None	None	nan	nan	0	nan	nan	the water cycle
Which is the best example of natureâ??s recycling process? 	None	None	recycling process	None	None	erosion	Flowing water erodes or deposits particles depending on how fast the water is moving and how big the particles are.	particles	Flowing water	erodes	None	None	nan	nan	0	nan	nan	the water cycle
Which is the best example of natureâ??s recycling process? 	None	None	recycling process	None	None	erosion	Erosion is the process by which soil and or other Earth materials are moved from one place to another.	soil materials	None	process	moved from one place to another	None	nan	nan	1.0	nan	nan	the water cycle
Which is the best example of natureâ??s recycling process? 	None	None	recycling process	None	None	erosion	movement of sand along a beach by wave action	None	None		None	None	nan	nan	0	nan	nan	the water cycle
Which is the best example of natureâ??s recycling process? 	None	None	recycling process	None	None	erosion	Erosion involves moving pieces from one location to another.	pieces	None	moving	from one location to another	None	nan	nan	0.0123966942149	nan	nan	the water cycle
Which is the best example of natureâ??s recycling process? 	None	None	recycling process	None	None	erosion	The process by which soil and rock is removed from one area of the Earth through natural causes such as wind, water, and ice and transported elsewhere is called erosion.	soil rock	wind water ice	process| removed	transported elsewhere	None	nan	nan	0	nan	nan	the water cycle
Which is the best example of natureâ??s recycling process? 	None	None	recycling process	None	None	erosion	erosion is the action of exogenic processes (such as water flow or wind) which remove soil and rock from one location on the Earth's crust, then transport it to another location where it is deposited.	soil rock	None	exogenic processes	transport it to another location	None	nan	nan	0.339758266927	nan	nan	the water cycle
Which is the best example of natureâ??s recycling process? 	None	None	recycling process	None	None	weathering	Solar energy warms the Earth, causes wind and weather, and sustains plant and animal life.	Earth	Solar energy	weather | wind	None	None	nan	nan	0.0849395667318	nan	nan	the water cycle
Which is the best example of natureâ??s recycling process? 	None	None	recycling process	None	None	weathering	Water, ice, acids, salt, plants, animals, and changes in temperature are all agents of weathering.	None	Water ice acids salt plants animals temperature	weathering	None	None	nan	nan	0.0849395667318	nan	nan	the water cycle
Which is the best example of natureâ??s recycling process? 	None	None	recycling process	None	None	weathering	On the surface of the Earth, water is important in both chemical and physical weathering processes.	None	water	physical weathering processes	None	surface of the earth[location]	nan	nan	0.339758266927	nan	nan	the water cycle
Which is the best example of natureâ??s recycling process? 	None	None	recycling process	None	None	weathering	Chemical weathering involves reactions between air and water and minerals in rocks.	rocks	reactions between air and water minerals	chemical weathering	None	None	nan	nan	0.0849395667318	nan	nan	the water cycle
Which is the best example of natureâ??s recycling process? 	None	None	recycling process	None	None	weathering	The gradual wearing away or eroding of rocks at the earth's surface.	rocks	None	wearing away or eroding	None	at the earth's surface	nan	nan	0	nan	nan	the water cycle
The process of wearing away rocks by natural means is called 	rocks	natural	process of wearing away	None	None	erosion	Water flow kept eroding the banks over an incredibly long period of time.	the banks	Water flow	eroding	None	None	0	0	0.0277777777778	nan	nan	weathering
The process of wearing away rocks by natural means is called 	rocks	natural	process of wearing away	None	None	erosion	The warm air gradually erodes the cold air.	cold air	warm air	gradually erodes	None	None	0	0	0.0175172078592	nan	nan	weathering
The process of wearing away rocks by natural means is called 	rocks	natural	process of wearing away	None	None	erosion	The sea transports the material it has eroded and deposits it in places where the water is calm.	material	The sea	eroded	None	None	0.0168038408779	0	0.0277777777778	nan	nan	weathering
The process of wearing away rocks by natural means is called 	rocks	natural	process of wearing away	None	None	erosion	Flowing water erodes or deposits particles depending on how fast the water is moving and how big the particles are.	particles	Flowing water	erodes	None	None	0	0	0.0277777777778	nan	nan	weathering
The process of wearing away rocks by natural means is called 	rocks	natural	process of wearing away	None	None	erosion	Erosion is the process by which soil and or other Earth materials are moved from one place to another.	soil materials		process	moved from one place to another	None	0.00785448305713	0	1.0	nan	nan	weathering
The process of wearing away rocks by natural means is called 	rocks	natural	process of wearing away	None	None	erosion	movement of sand along a beach by wave action				None	None	0	0	0	nan	nan	weathering
The process of wearing away rocks by natural means is called 	rocks	natural	process of wearing away	None	None	erosion	Erosion involves moving pieces from one location to another.	pieces		moving	from one location to another	None	0	0	0.0123966942149	nan	nan	weathering
The process of wearing away rocks by natural means is called 	rocks	natural	process of wearing away	None	None	erosion	The process by which soil and rock is removed from one area of the Earth through natural causes such as wind, water, and ice and transported elsewhere is called erosion.	soil rock	wind water ice	process| removed	transported elsewhere	None	1.0	0	0.0242467381325	nan	nan	weathering
The process of wearing away rocks by natural means is called 	rocks	natural	process of wearing away	None	None	erosion	erosion is the action of exogenic processes (such as water flow or wind) which remove soil and rock from one location on the Earth's crust, then transport it to another location where it is deposited.	soil rock		exogenic processes	transport it to another location	None	1.0	0	0.261405347907	nan	nan	weathering
The process of wearing away rocks by natural means is called 	rocks	natural	process of wearing away	None	None	weathering	Solar energy warms the Earth, causes wind and weather, and sustains plant and animal life.	Earth	Solar energy	weather | wind	None	None	0	0	0.0653513369769	nan	nan	weathering
The process of wearing away rocks by natural means is called 	rocks	natural	process of wearing away	None	None	weathering	Water, ice, acids, salt, plants, animals, and changes in temperature are all agents of weathering.		Water ice acids salt plants animals temperature	weathering	None	None	0	0	0.0653513369769	nan	nan	weathering
The process of wearing away rocks by natural means is called 	rocks	natural	process of wearing away	None	None	weathering	On the surface of the Earth, water is important in both chemical and physical weathering processes.		water	physical weathering processes	None	surface of the earth[location]	0	0	0.306730681015	nan	nan	weathering
The process of wearing away rocks by natural means is called 	rocks	natural	process of wearing away	None	None	weathering	Chemical weathering involves reactions between air and water and minerals in rocks.	rocks	reactions between air and water minerals	chemical weathering	None	None	1.0	0	0.0653513369769	nan	nan	weathering
The process of wearing away rocks by natural means is called 	rocks	natural	process of wearing away	None	None	weathering	The gradual wearing away or eroding of rocks at the earth's surface.	rocks		wearing away or eroding	None	at the earth's surface	1.0	0	0.56260942245	nan	nan	weathering
The process of moving sediment by wind, moving water, or ice is 	None	wind moving water , or ice	process of moving	None	None	erosion	Water flow kept eroding the banks over an incredibly long period of time.	the banks	Water flow	eroding	None	None	nan	0.4509641412	0	nan	nan	erosion
The process of moving sediment by wind, moving water, or ice is 	None	wind moving water , or ice	process of moving	None	None	erosion	The warm air gradually erodes the cold air.	cold air	warm air	gradually erodes	None	None	nan	0.3934318919	0	nan	nan	erosion
The process of moving sediment by wind, moving water, or ice is 	None	wind moving water , or ice	process of moving	None	None	erosion	The sea transports the material it has eroded and deposits it in places where the water is calm.	material	The sea	eroded	None	None	nan	0.147090959598	0	nan	nan	erosion
The process of moving sediment by wind, moving water, or ice is 	None	wind moving water , or ice	process of moving	None	None	erosion	Flowing water erodes or deposits particles depending on how fast the water is moving and how big the particles are.	particles	Flowing water	erodes	None	None	nan	0.4509641412	0	nan	nan	erosion
The process of moving sediment by wind, moving water, or ice is 	None	wind moving water , or ice	process of moving	None	None	erosion	Erosion is the process by which soil and or other Earth materials are moved from one place to another.	soil materials		process	moved from one place to another	None	nan	0	1.0	nan	nan	erosion
The process of moving sediment by wind, moving water, or ice is 	None	wind moving water , or ice	process of moving	None	None	erosion	movement of sand along a beach by wave action	None			None	None	nan	0	0	nan	nan	erosion
The process of moving sediment by wind, moving water, or ice is 	None	wind moving water , or ice	process of moving	None	None	erosion	Erosion involves moving pieces from one location to another.	pieces		moving	from one location to another	None	nan	0	1.0	nan	nan	erosion
The process of moving sediment by wind, moving water, or ice is 	None	wind moving water , or ice	process of moving	None	None	erosion	The process by which soil and rock is removed from one area of the Earth through natural causes such as wind, water, and ice and transported elsewhere is called erosion.	soil rock	wind water ice	process| removed	transported elsewhere	None	nan	1.0	0.000125384639597	nan	nan	erosion
The process of moving sediment by wind, moving water, or ice is 	None	wind moving water , or ice	process of moving	None	None	erosion	erosion is the action of exogenic processes (such as water flow or wind) which remove soil and rock from one location on the Earth's crust, then transport it to another location where it is deposited.	soil rock		exogenic processes	transport it to another location	None	nan	0	0.370966602491	nan	nan	erosion
The process of moving sediment by wind, moving water, or ice is 	None	wind moving water , or ice	process of moving	None	None	weathering	Solar energy warms the Earth, causes wind and weather, and sustains plant and animal life.	Earth	Solar energy	weather | wind	None	None	nan	0	0.0957318002804	nan	nan	erosion
The process of moving sediment by wind, moving water, or ice is 	None	wind moving water , or ice	process of moving	None	None	weathering	Water, ice, acids, salt, plants, animals, and changes in temperature are all agents of weathering.	None	Water ice acids salt plants animals temperature	weathering	None	None	nan	0.380069574438	0.0927416506229	nan	nan	erosion
The process of moving sediment by wind, moving water, or ice is 	None	wind moving water , or ice	process of moving	None	None	weathering	On the surface of the Earth, water is important in both chemical and physical weathering processes.	None	water	physical weathering processes	None	surface of the earth[location]	nan	1.0	0.306730681015	nan	nan	erosion
The process of moving sediment by wind, moving water, or ice is 	None	wind moving water , or ice	process of moving	None	None	weathering	Chemical weathering involves reactions between air and water and minerals in rocks.	rocks	reactions between air and water minerals	chemical weathering	None	None	nan	0.296042936574	0.0927416506229	nan	nan	erosion
The process of moving sediment by wind, moving water, or ice is 	None	wind moving water , or ice	process of moving	None	None	weathering	The gradual wearing away or eroding of rocks at the earth's surface.	rocks		wearing away or eroding	None	at the earth's surface	nan	0	0	nan	nan	erosion
What is the process that moves pieces of rock and soil? 	None	None	process | moves	None	None	erosion	Water flow kept eroding the banks over an incredibly long period of time.	the banks	Water flow	eroding	None	None	nan	nan	0	nan	nan	erosion
What is the process that moves pieces of rock and soil? 	None	None	process | moves	None	None	erosion	The warm air gradually erodes the cold air.	cold air	warm air	gradually erodes	None	None	nan	nan	0	nan	nan	erosion
What is the process that moves pieces of rock and soil? 	None	None	process | moves	None	None	erosion	The sea transports the material it has eroded and deposits it in places where the water is calm.	material	The sea	eroded	None	None	nan	nan	0	nan	nan	erosion
What is the process that moves pieces of rock and soil? 	None	None	process | moves	None	None	erosion	Flowing water erodes or deposits particles depending on how fast the water is moving and how big the particles are.	particles	Flowing water	erodes	None	None	nan	nan	0	nan	nan	erosion
What is the process that moves pieces of rock and soil? 	None	None	process | moves	None	None	erosion	Erosion is the process by which soil and or other Earth materials are moved from one place to another.	soil materials	None	process	moved from one place to another	None	nan	nan	1.0	nan	nan	erosion
What is the process that moves pieces of rock and soil? 	None	None	process | moves	None	None	erosion	movement of sand along a beach by wave action	None	None		None	None	nan	nan	0	nan	nan	erosion
What is the process that moves pieces of rock and soil? 	None	None	process | moves	None	None	erosion	Erosion involves moving pieces from one location to another.	pieces	None	moving	from one location to another	None	nan	nan	1.0	nan	nan	erosion
What is the process that moves pieces of rock and soil? 	None	None	process | moves	None	None	erosion	The process by which soil and rock is removed from one area of the Earth through natural causes such as wind, water, and ice and transported elsewhere is called erosion.	soil rock	wind water ice	process| removed	transported elsewhere	None	nan	nan	0.000167122667168	nan	nan	erosion
What is the process that moves pieces of rock and soil? 	None	None	process | moves	None	None	erosion	erosion is the action of exogenic processes (such as water flow or wind) which remove soil and rock from one location on the Earth's crust, then transport it to another location where it is deposited.	soil rock	None	exogenic processes	transport it to another location	None	nan	nan	0.494453931818	nan	nan	erosion
What is the process that moves pieces of rock and soil? 	None	None	process | moves	None	None	weathering	Solar energy warms the Earth, causes wind and weather, and sustains plant and animal life.	Earth	Solar energy	weather | wind	None	None	nan	nan	0.127598993362	nan	nan	erosion
What is the process that moves pieces of rock and soil? 	None	None	process | moves	None	None	weathering	Water, ice, acids, salt, plants, animals, and changes in temperature are all agents of weathering.	None	Water ice acids salt plants animals temperature	weathering	None	None	nan	nan	0.123613482955	nan	nan	erosion
What is the process that moves pieces of rock and soil? 	None	None	process | moves	None	None	weathering	On the surface of the Earth, water is important in both chemical and physical weathering processes.	None	water	physical weathering processes	None	surface of the earth[location]	nan	nan	0.313676544567	nan	nan	erosion
What is the process that moves pieces of rock and soil? 	None	None	process | moves	None	None	weathering	Chemical weathering involves reactions between air and water and minerals in rocks.	rocks	reactions between air and water minerals	chemical weathering	None	None	nan	nan	0.123613482955	nan	nan	erosion
What is the process that moves pieces of rock and soil? 	None	None	process | moves	None	None	weathering	The gradual wearing away or eroding of rocks at the earth's surface.	rocks	None	wearing away or eroding	None	at the earth's surface	nan	nan	0	nan	nan	erosion
The process of breaking down rocks into smaller particles is called: 	None	None	process of breaking down	particles	None	sedimentation	The gradual accumulation of materials at the bottom of a body of water.	materials water	None	gradual accumulation		at the bottom of a body of water	nan	nan	0.0383632193367	0	nan	weathering
The process of breaking down rocks into smaller particles is called: 	None	None	process of breaking down	particles	None	erosion	Water flow kept eroding the banks over an incredibly long period of time.	the banks	Water flow	eroding		None	nan	nan	0	0	nan	weathering
The process of breaking down rocks into smaller particles is called: 	None	None	process of breaking down	particles	None	erosion	The warm air gradually erodes the cold air.	cold air	warm air	gradually erodes		None	nan	nan	0	0	nan	weathering
The process of breaking down rocks into smaller particles is called: 	None	None	process of breaking down	particles	None	erosion	The sea transports the material it has eroded and deposits it in places where the water is calm.	material	The sea	eroded		None	nan	nan	0	0	nan	weathering
The process of breaking down rocks into smaller particles is called: 	None	None	process of breaking down	particles	None	erosion	Flowing water erodes or deposits particles depending on how fast the water is moving and how big the particles are.	particles	Flowing water	erodes		None	nan	nan	0	0	nan	weathering
The process of breaking down rocks into smaller particles is called: 	None	None	process of breaking down	particles	None	erosion	Erosion is the process by which soil and or other Earth materials are moved from one place to another.	soil materials	None	process	moved from one place to another	None	nan	nan	1.0	0	nan	weathering
The process of breaking down rocks into smaller particles is called: 	None	None	process of breaking down	particles	None	erosion	movement of sand along a beach by wave action	None	None			None	nan	nan	0	0	nan	weathering
The process of breaking down rocks into smaller particles is called: 	None	None	process of breaking down	particles	None	erosion	Erosion involves moving pieces from one location to another.	pieces	None	moving	from one location to another	None	nan	nan	0.0123966942149	0	nan	weathering
The process of breaking down rocks into smaller particles is called: 	None	None	process of breaking down	particles	None	erosion	The process by which soil and rock is removed from one area of the Earth through natural causes such as wind, water, and ice and transported elsewhere is called erosion.	soil rock	wind water ice	process| removed	transported elsewhere	None	nan	nan	0	0	nan	weathering
The process of breaking down rocks into smaller particles is called: 	None	None	process of breaking down	particles	None	erosion	erosion is the action of exogenic processes (such as water flow or wind) which remove soil and rock from one location on the Earth's crust, then transport it to another location where it is deposited.	soil rock	None	exogenic processes	transport it to another location	None	nan	nan	0.272805115283	0	nan	weathering
The process of breaking down rocks into smaller particles is called: 	None	None	process of breaking down	particles	None	weathering	Solar energy warms the Earth, causes wind and weather, and sustains plant and animal life.	Earth	Solar energy	weather | wind		None	nan	nan	0.0682012788207	0	nan	weathering
The process of breaking down rocks into smaller particles is called: 	None	None	process of breaking down	particles	None	weathering	Water, ice, acids, salt, plants, animals, and changes in temperature are all agents of weathering.	None	Water ice acids salt plants animals temperature	weathering		None	nan	nan	0.0682012788207	0	nan	weathering
The process of breaking down rocks into smaller particles is called: 	None	None	process of breaking down	particles	None	weathering	On the surface of the Earth, water is important in both chemical and physical weathering processes.	None	water	physical weathering processes		surface of the earth[location]	nan	nan	0.306730681015	0	nan	weathering
The process of breaking down rocks into smaller particles is called: 	None	None	process of breaking down	particles	None	weathering	Chemical weathering involves reactions between air and water and minerals in rocks.	rocks	reactions between air and water minerals	chemical weathering		None	nan	nan	0.0682012788207	0	nan	weathering
The process of breaking down rocks into smaller particles is called: 	None	None	process of breaking down	particles	None	weathering	The gradual wearing away or eroding of rocks at the earth's surface.	rocks	None	wearing away or eroding		at the earth's surface	nan	nan	5.09037798236e-11	0	nan	weathering
Then droplets of water (rain, snow, sleet, or hail) fall back to the earth, this is called: 	water	None	fall back to the earth	None	None	condensation	Condensation is defined as the phase change from gas (vapor) to liquid.	gas	None	phase change	liquid	None	0	nan	0.0959321584783	nan	nan	precipitation
Then droplets of water (rain, snow, sleet, or hail) fall back to the earth, this is called: 	water	None	fall back to the earth	None	None	condensation	condensation is the process in which water vapor in the air is changed into liquid water.	water vapor	None	condensation	liquid water	in the air	1.0	nan	0	nan	nan	precipitation
Then droplets of water (rain, snow, sleet, or hail) fall back to the earth, this is called: 	water	None	fall back to the earth	None	None	condensation	Water vapour condenses to liquid water.	Water vapour	None	condenses	liquid water	None	1.0	nan	0	nan	nan	precipitation
Then droplets of water (rain, snow, sleet, or hail) fall back to the earth, this is called: 	water	None	fall back to the earth	None	None	condensation	Water drops on the outside of a cold glass of water are condensed water.	water	None	condensed	Water drops	cold glass of water	1.0	nan	0	nan	nan	precipitation
Then droplets of water (rain, snow, sleet, or hail) fall back to the earth, this is called: 	water	None	fall back to the earth	None	None	condensation	The water in a cloud comes from water vapor in the air that has condensed.	water vapor	None	condensed	water	None	1.0	nan	0	nan	nan	precipitation
Then droplets of water (rain, snow, sleet, or hail) fall back to the earth, this is called: 	water	None	fall back to the earth	None	None	condensation	The condensed water molecules form liquid water droplets.	water molecules	None	condensed | form	liquid water	None	1.0	nan	0	nan	nan	precipitation
Then droplets of water (rain, snow, sleet, or hail) fall back to the earth, this is called: 	water	None	fall back to the earth	None	None	precipitation	precipitation Water falling to the Earth.	Water	None	precipitation | falling	None	the earth [destination]	1.0	nan	0.370717020917	nan	nan	precipitation
Then droplets of water (rain, snow, sleet, or hail) fall back to the earth, this is called: 	water	None	fall back to the earth	None	None	precipitation	The plant will then use the stored water in times or seasons of low precipitation.		None	precipitation	None	None	0	nan	0.00684824419101	nan	nan	precipitation
Then droplets of water (rain, snow, sleet, or hail) fall back to the earth, this is called: 	water	None	fall back to the earth	None	None	precipitation	precipitation Water that falls to the Earth from the sky.	Water	None	falls	None	sky [source] earth[destination]	1.0	nan	1.0	nan	nan	precipitation
Then droplets of water (rain, snow, sleet, or hail) fall back to the earth, this is called: 	water	None	fall back to the earth	None	None	precipitation	Rain is a form of precipitation in which water falls back to earth as a liquid.	water	None	precipitation | falls back	None	None	1.0	nan	0.516682564262	nan	nan	precipitation
Then droplets of water (rain, snow, sleet, or hail) fall back to the earth, this is called: 	water	None	fall back to the earth	None	None	precipitation	Also when the air cannot hold any more water, it precipitates.	water	None	precipitates	None	None	1.0	nan	0.000368806369954	nan	nan	precipitation
Then droplets of water (rain, snow, sleet, or hail) fall back to the earth, this is called: 	water	None	fall back to the earth	None	None	precipitation	Precipitation is the term used to describe water (moisture) that falls from the sky.	water	None	falls | precipitation	None	sky	1.0	nan	0.370717020917	nan	nan	precipitation
Then droplets of water (rain, snow, sleet, or hail) fall back to the earth, this is called: 	water	None	fall back to the earth	None	None	precipitation	Different forms of precipitation include: Rain is liquid water falling from the sky.	water	None	falling	None	sky	1.0	nan	1.0	nan	nan	precipitation
Then droplets of water (rain, snow, sleet, or hail) fall back to the earth, this is called: 	water	None	fall back to the earth	None	None	precipitation	falling products of condensation of water vapour in the atmosphere, as rain, snow, or hail.	water vapour	None	falling	None	atmosphere	1.0	nan	1.0	nan	nan	precipitation
Then droplets of water (rain, snow, sleet, or hail) fall back to the earth, this is called: 	water	None	fall back to the earth	None	None	precipitation	precipitation is any product of the condensation of atmospheric water vapour that falls under gravity.	water vapour	gravity	falls | precipitation	None	None	1.0	nan	0.370717020917	nan	nan	precipitation
Then droplets of water (rain, snow, sleet, or hail) fall back to the earth, this is called: 	water	None	fall back to the earth	None	None	precipitation	The liquid and solid water particles that fall from clouds and reach the ground are known as precipitation	liquid solid water	None	fall | precipitation	reach the ground	clouds	1.0	nan	0.370717020917	nan	nan	precipitation
Then droplets of water (rain, snow, sleet, or hail) fall back to the earth, this is called: 	water	None	fall back to the earth	None	None	evaporation	Clouds get their water from evaporation.	water	None	evaporation	Clouds	None	1.0	nan	0	nan	nan	precipitation
Then droplets of water (rain, snow, sleet, or hail) fall back to the earth, this is called: 	water	None	fall back to the earth	None	None	evaporation	Essential oils evaporate readily and are easily damaged by light, extremes of temperature and prolonged exposure to oxygen in the air.	oils	None	evaporate 	None	None	0	nan	0.00684824419101	nan	nan	precipitation
Then droplets of water (rain, snow, sleet, or hail) fall back to the earth, this is called: 	water	None	fall back to the earth	None	None	evaporation	evaporation - the process of extracting moisture	moisture	None	evaporation | extracting	None	None	0	nan	0	nan	nan	precipitation
Then droplets of water (rain, snow, sleet, or hail) fall back to the earth, this is called: 	water	None	fall back to the earth	None	None	evaporation	Evaporation and condensation are two processes through which matter changes from one state to another.	matter	None	evaporation | changes	one state to another	None	0.144156252681	nan	0.0718766616497	nan	nan	precipitation
Then droplets of water (rain, snow, sleet, or hail) fall back to the earth, this is called: 	water	None	fall back to the earth	None	None	evaporation	Evaporation involves changing water from its liquid state to a gaseous state (vapor)	water liquid state	None	evaporation | changing	gaseous state vapor	None	1.0	nan	0.0718766616497	nan	nan	precipitation
Then droplets of water (rain, snow, sleet, or hail) fall back to the earth, this is called: 	water	None	fall back to the earth	None	None	evaporation	Evaporation is a type of vaporization of a liquid that occurs from the surface of a liquid into a gaseous phase that is not saturated with the evaporating substance.	liquid	None	evaporation | vaporization	gaseous phase	surface of a liquid	0.135162572564	nan	0	nan	nan	precipitation
Then droplets of water (rain, snow, sleet, or hail) fall back to the earth, this is called: 	water	None	fall back to the earth	None	None	evaporation	Evaporation is the process of a substance in a liquid state changing to a gaseous state due to an increase in temperature and/or pressure.	substance liquid state	increase in temperature and/or pressure	process | changing | evaporation	gaseous state	None	0.0535275541935	nan	0.0533508034878	nan	nan	precipitation
Then droplets of water (rain, snow, sleet, or hail) fall back to the earth, this is called: 	water	None	fall back to the earth	None	None	evaporation	In evaporation, matter changes from a liquid to a gas.	matter liquid	None	evaporation | changes	gas	None	0.0752859199769	nan	0.0718766616497	nan	nan	precipitation
Then droplets of water (rain, snow, sleet, or hail) fall back to the earth, this is called: 	water	None	fall back to the earth	None	None	evaporation	Liquid water changing to water vapor is evaporation.	Liquid water	None	changing | evaporation	water vapor	None	1.0	nan	0.0718766616497	nan	nan	precipitation
Then droplets of water (rain, snow, sleet, or hail) fall back to the earth, this is called: 	water	None	fall back to the earth	None	None	evaporation	Surface water is evaporated from the earth by the energy of the sun.	Surface water	energy of the sun	evaporated	None	from the earth	1.0	nan	0.00684824419101	nan	nan	precipitation
Then droplets of water (rain, snow, sleet, or hail) fall back to the earth, this is called: 	water	None	fall back to the earth	None	None	evaporation	The change of a liquid into a vapor at a temperature below the boiling point.	liquid	temperature below the boiling point	change	vapor	None	0.135162572564	nan	0.213017751479	nan	nan	precipitation
Then droplets of water (rain, snow, sleet, or hail) fall back to the earth, this is called: 	water	None	fall back to the earth	None	None	evaporation	The change of state from water to water vapor is called evaporation.	water	None	change of state | evaporation	water vapor	None	1.0	nan	0.0234755592722	nan	nan	precipitation
Then droplets of water (rain, snow, sleet, or hail) fall back to the earth, this is called: 	water	None	fall back to the earth	None	None	evaporation	The changing of a liquid into a gas, often under the influence of heat (as in the boiling of water).	liquid	heat	changing	gas	None	0.135162572564	nan	0.213017751479	nan	nan	precipitation
Then droplets of water (rain, snow, sleet, or hail) fall back to the earth, this is called: 	water	None	fall back to the earth	None	None	evaporation	The energy from the sun heated the water and caused it to evaporate - change from liquid water to water vapor.	liquid water	energy from the sun	change | evaporate	water vapor	None	1.0	nan	0.0692108570464	nan	nan	precipitation
Then droplets of water (rain, snow, sleet, or hail) fall back to the earth, this is called: 	water	None	fall back to the earth	None	None	evaporation	The process of liquid water changing into water vapor is called evaporation.	liquid water	None	process | evaporation | changing	water vapor	None	1.0	nan	0.0533508034878	nan	nan	precipitation
Then droplets of water (rain, snow, sleet, or hail) fall back to the earth, this is called: 	water	None	fall back to the earth	None	None	evaporation	The water evaporated back into water vapor in the air.	water	None	evaporated	water vapor	in the air	1.0	nan	0.00684824419101	nan	nan	precipitation
Then droplets of water (rain, snow, sleet, or hail) fall back to the earth, this is called: 	water	None	fall back to the earth	None	None	evaporation	Water evaporates as water vapor into the air.	Water	None	evaporates	water vapor	into the air	1.0	nan	0.00684824419101	nan	nan	precipitation
Then droplets of water (rain, snow, sleet, or hail) fall back to the earth, this is called: 	water	None	fall back to the earth	None	None	evaporation	Water from the oceans enters the atmosphere through evaporation.	Water	None	evaporation	None	the atmosphere	1.0	nan	0	nan	nan	precipitation
When liquids are heated, this occurs: 	None	None	heated	None	None	melting	Melting is the opposite of freezing and involves changing water from its solid state (ice) to a liquid state by the addition of heat.	solid	addition of heat	melting | changing	liquid	None	nan	nan	0.0667070670056	nan	nan	evaporation
When liquids are heated, this occurs: 	None	None	heated	None	None	melting	Melting of ice is a physical change, not a chemical change.	ice	None	physical change | melting	None	None	nan	nan	0.0465505675447	nan	nan	evaporation
