	QUESTION	ANSWER_CHOICE	MEAN_SCORE	MAX_SCORE	MEDIAN_SCORE	CORRECT_ANSWER
269	Select whether the example is a chemical change or a physical change<br/><br/>Glass breaking 	physical change	0.0	0.0	0.0	physical change
270	Select whether the example is a chemical change or a physical change<br/><br/>Glass breaking 	chemical change	0.0	0.0	0.0	physical change
271	When one object passes through the shadow of another it is a? 	eclipse	0.00284363736048	0.00284363736048	0.00284363736048	eclipse
272	When one object passes through the shadow of another it is a? 	reflection	0.0	0.0	0.0	eclipse
273	The process that forms reproductive cells is called? 	mitosis	0.0	0.0	0.0	meiosis
274	The process that forms reproductive cells is called? 	meiosis	0.0	0.0	0.0	meiosis
275	fireworks exploding 	physical change	0.0112666666667	0.0112666666667	0.0112666666667	chemical change
276	fireworks exploding 	chemical change	0.0112666666667	0.0112666666667	0.0112666666667	chemical change
277	Mixtures can be separated by all of the following means except which one? 	boiling	0.0	0.0	0.0	boiling
278	Mixtures can be separated by all of the following means except which one? 	filtering	0.0	0.0	0.0	boiling
279	Mixtures can be separated by all of the following means except which one? 	evaporation	0.0	0.0	0.0	boiling
280	Which is reproduction that requires a male and female cell? 	mitosis	0.0216	0.0216	0.0216	sexual reproduction
281	Which is reproduction that requires a male and female cell? 	asexual reproduction	0.485033996816	0.485033996816	0.485033996816	sexual reproduction
282	Which is reproduction that requires a male and female cell? 	sexual reproduction	0.485033996816	0.485033996816	0.485033996816	sexual reproduction
283	When you rub your hands together very quickly, it produces heat and is called 	gravity	0.0	0.0	0.0	friction
284	When you rub your hands together very quickly, it produces heat and is called 	friction	0.0	0.0	0.0	friction
285	The process by which a liquid changes to a gas 	water cycle	0.0	0.0	0.0	evaporation
286	The process by which a liquid changes to a gas 	condensation	0.0	0.0	0.0	evaporation
287	The process by which a liquid changes to a gas 	evaporation	0.0	0.0	0.0	evaporation
288	"Teeth help us to <span class=""blank""> </span>. "	swim	0.0	0.0	0.0	talk
289	"Teeth help us to <span class=""blank""> </span>. "	write	0.0	0.0	0.0	talk
290	"Teeth help us to <span class=""blank""> </span>. "	talk	0.0	0.0	0.0	talk
291	When a liquid changes to a gas it is called 	condensation	0.0	0.0	0.0	evaporation
292	When a liquid changes to a gas it is called 	evaporation	0.0	0.0	0.0	evaporation
293	When plants use stored sugar for energy, they go through a process called 	perspiration	0.0	0.0	0.0	respiration
294	When plants use stored sugar for energy, they go through a process called 	photosynthesis	0.0	0.0	0.0	respiration
295	When plants use stored sugar for energy, they go through a process called 	respiration	0.0	0.0	0.0	respiration
296	When plants use stored sugar for energy, they go through a process called 	transpiration	0.0	0.0	0.0	respiration
297	"The final stage of the erosional process in which materials are dropped in another location is called <span class=""blank""> </span>. "	deposition	0.0	0.0	0.0	deposition
298	"The final stage of the erosional process in which materials are dropped in another location is called <span class=""blank""> </span>. "	dropping	0.0	0.0	0.0	deposition
299	"The final stage of the erosional process in which materials are dropped in another location is called <span class=""blank""> </span>. "	deposit	0.0	0.0	0.0	deposition
300	"<span class=""blank""> </span> is the process of changing liquid water to water vapor. "	condensation	0.0	0.0	0.0	evaporation
301	"<span class=""blank""> </span> is the process of changing liquid water to water vapor. "	storage	0.0	0.0	0.0	evaporation
302	"<span class=""blank""> </span> is the process of changing liquid water to water vapor. "	evaporation	0.1536	0.1536	0.1536	evaporation
303	What helps an animal look like another animal to protect it from predators? 	mimicry	0.0	0.0	0.0	mimicry
304	What helps an animal look like another animal to protect it from predators? 	migration	0.0	0.0	0.0	mimicry
305	What helps an animal look like another animal to protect it from predators? 	camouflage	0.0	0.0	0.0	mimicry
306	"<span class=""blank""> </span> is the process of liquid water turning into water vapor"	storage	0.0	0.0	0.0	evaporation
307	"<span class=""blank""> </span> is the process of liquid water turning into water vapor"	condensation	0.0	0.0	0.0	evaporation
308	"<span class=""blank""> </span> is the process of liquid water turning into water vapor"	precipitation	0.0	0.0	0.0	evaporation
309	"<span class=""blank""> </span> is the process of liquid water turning into water vapor"	evaporation	0.0	0.0	0.0	evaporation
310	A species that no longer exists. 	extinction	0.0	0.0	0.0	extinction
311	A species that no longer exists. 	classify	0.0	0.0	0.0	extinction
312	What is the name of the process by which most cells divide? 	life cycle	0.0	0.0	0.0	mitosis
313	What is the name of the process by which most cells divide? 	mitosis	0.0	0.0	0.0	mitosis
314	What is the name of the process by which most cells divide? 	regeneration	0.0	0.0	0.0	mitosis
315	Glaciers are slow-moving sheets of ice found on land. What process occurs when glacial ice is heated to 5° Celsius? 	freezing	0.0	0.0	0.0	melting
316	Glaciers are slow-moving sheets of ice found on land. What process occurs when glacial ice is heated to 5° Celsius? 	melting	0.0	0.0	0.0	melting
317	Glaciers are slow-moving sheets of ice found on land. What process occurs when glacial ice is heated to 5° Celsius? 	precipitation	0.0	0.0	0.0	melting
318	Glaciers are slow-moving sheets of ice found on land. What process occurs when glacial ice is heated to 5° Celsius? 	evaporation	0.0	0.0	0.0	melting
319	spoiling food 	physical change	0.0	0.0	0.0	chemical change
320	spoiling food 	chemical change	0.0	0.0	0.0	chemical change
321	"The act of saving, protecting or using resources wisely is called <span class=""blank""> </span> "	conservation	0.0	0.0	0.0	conservation
322	"The act of saving, protecting or using resources wisely is called <span class=""blank""> </span> "	recycling	0.0	0.0	0.0	conservation
323	"The act of saving, protecting or using resources wisely is called <span class=""blank""> </span> "	innovation	0.0	0.0	0.0	conservation
324	"The act of saving, protecting or using resources wisely is called <span class=""blank""> </span> "	condensation	0.0	0.0	0.0	conservation
325	"<span class=""blank""> </span> is the major change in the body form of an animal during its life cycle. "	life cycle	0.0	0.0	0.0	metamorphosis
326	"<span class=""blank""> </span> is the major change in the body form of an animal during its life cycle. "	metamorphosis	0.1656	0.1656	0.1656	metamorphosis
327	"If plaque is not cleaned off the teeth, it can cause the enamel of your teeth to <span class=""blank""> </span>. "	harden	0.0	0.0	0.0	decay
328	"If plaque is not cleaned off the teeth, it can cause the enamel of your teeth to <span class=""blank""> </span>. "	shine	0.0	0.0	0.0	decay
329	"If plaque is not cleaned off the teeth, it can cause the enamel of your teeth to <span class=""blank""> </span>. "	become whiter	0.0	0.0	0.0	decay
330	"If plaque is not cleaned off the teeth, it can cause the enamel of your teeth to <span class=""blank""> </span>. "	decay	0.0	0.0	0.0	decay
331	Terracing a hillside can slow __________________________. 	absorption	0.0	0.0	0.0	erosion
332	Terracing a hillside can slow __________________________. 	erosion	0.0	0.0	0.0	erosion
333	Terracing a hillside can slow __________________________. 	weathering	0.0	0.0	0.0	erosion
334	"When you leave a glass of water standing on the counter, water forms on the outside of the glass. This is an example of <span class=""blank""> </span>. "	condensation	0.00588458184591	0.00588458184591	0.00588458184591	condensation
335	"When you leave a glass of water standing on the counter, water forms on the outside of the glass. This is an example of <span class=""blank""> </span>. "	evaporation	0.0075992563767	0.0075992563767	0.0075992563767	condensation
336	Rocks change over time from one type to another.	melting	0.0216	0.0216	0.0216	the rock cycle
337	Rocks change over time from one type to another.	erosion	0.0108	0.0108	0.0108	the rock cycle
338	What is it called when two different organisms form a relationship where they are dependent upon each other? 	photosynthesis	0.0	0.0	0.0	symbiosis
339	What is it called when two different organisms form a relationship where they are dependent upon each other? 	symbiosis	0.0	0.0	0.0	symbiosis
340	When a planet moves around the sun, this is called a 	rotation	0.0139609482699	0.0139609482699	0.0139609482699	revolution
341	When a planet moves around the sun, this is called a 	revolution	0.0216	0.0216	0.0216	revolution
342	When a planet moves around the sun, this is called a 	spin	0.0	0.0	0.0	revolution
343	Drinking lots of salt water can kill a person. The salt in the water moves to the cells, where there is very little salt. As the cells move the water to balance out the salt - so that the salt is equal on both sides - water moves OUT of the cell, and the cell dies. What causes this to happen? 	diffusion	0.0	0.0	0.0	osmosis
344	Drinking lots of salt water can kill a person. The salt in the water moves to the cells, where there is very little salt. As the cells move the water to balance out the salt - so that the salt is equal on both sides - water moves OUT of the cell, and the cell dies. What causes this to happen? 	osmosis	0.0	0.0	0.0	osmosis
345	As water vapor rises in the atmosphere, it cools and changes back to liquid. Tiny drops of liquid form clouds in this process called 	run-off	0.0	0.0	0.0	condensation
346	As water vapor rises in the atmosphere, it cools and changes back to liquid. Tiny drops of liquid form clouds in this process called 	condensation	0.0081960958577	0.0081960958577	0.0081960958577	condensation
347	As water vapor rises in the atmosphere, it cools and changes back to liquid. Tiny drops of liquid form clouds in this process called 	precipitation	0.0216	0.0216	0.0216	condensation
348	As water vapor rises in the atmosphere, it cools and changes back to liquid. Tiny drops of liquid form clouds in this process called 	evaporation	0.0216	0.0216	0.0216	condensation
349	When we cut down trees or drain wetlands, we do what to the habitats of many living things? 	destroy	0.0	0.0	0.0	destroy
350	When we cut down trees or drain wetlands, we do what to the habitats of many living things? 	plant	0.0	0.0	0.0	destroy
351	When we cut down trees or drain wetlands, we do what to the habitats of many living things? 	help	0.0	0.0	0.0	destroy
352	When we cut down trees or drain wetlands, we do what to the habitats of many living things? 	build	0.0	0.0	0.0	destroy
353	"The force that keeps us on Earth is <span class=""blank""> </span> "	magnetism	0.0	0.0	0.0	gravity
354	"The force that keeps us on Earth is <span class=""blank""> </span> "	inertia	0.0	0.0	0.0	gravity
355	"The force that keeps us on Earth is <span class=""blank""> </span> "	gravity	0.0	0.0	0.0	gravity
356	When light strikes a surface and bounces off, what occurs? 	reflection	0.0	0.0	0.0	reflection
357	When light strikes a surface and bounces off, what occurs? 	refraction	0.0	0.0	0.0	reflection
358	A new carpet pad made from scraps of old carpets is an example of 	repairing	0.0	0.0	0.0	recycling
359	A new carpet pad made from scraps of old carpets is an example of 	revising	0.0	0.0	0.0	recycling
360	A new carpet pad made from scraps of old carpets is an example of 	reducing	0.0	0.0	0.0	recycling
361	A new carpet pad made from scraps of old carpets is an example of 	recycling	0.0	0.0	0.0	recycling
362	A giraffe's long neck is a(n) 	mimicry	0.0	0.0	0.0	adaptation
363	A giraffe's long neck is a(n) 	adaptation	0.0	0.0	0.0	adaptation
364	A giraffe's long neck is a(n) 	camouflage	0.0	0.0	0.0	adaptation
365	"The process of a liquid becoming a gas is called <span class=""blank""> </span> "	melting	0.0	0.0	0.0	evaporation
366	"The process of a liquid becoming a gas is called <span class=""blank""> </span> "	boiling	0.0	0.0	0.0	evaporation
367	"The process of a liquid becoming a gas is called <span class=""blank""> </span> "	evaporation	0.0	0.0	0.0	evaporation
368	The force that pulls objects to the center of the Earth is called? 	motion	0.00334132653061	0.00334132653061	0.00334132653061	gravity
369	The force that pulls objects to the center of the Earth is called? 	acceleration	0.0216	0.0216	0.0216	gravity
370	The force that pulls objects to the center of the Earth is called? 	gravity	0.0	0.0	0.0	gravity
371	The force that pulls objects to the center of the Earth is called? 	friction	0.00195235310848	0.00195235310848	0.00195235310848	gravity
372	Thermal energy that travels from the sun to Earth is transferred by 	conduction	0.0	0.0	0.0	radiation
373	Thermal energy that travels from the sun to Earth is transferred by 	convection	0.00531712655744	0.00531712655744	0.00531712655744	radiation
374	Thermal energy that travels from the sun to Earth is transferred by 	radiation	0.0	0.0	0.0	radiation
375	"During <span class=""blank""> </span>, a light ray changes direction as it passes from one material to another. "	reflection	0.0	0.0	0.0	refraction
376	"During <span class=""blank""> </span>, a light ray changes direction as it passes from one material to another. "	refraction	0.0	0.0	0.0	refraction
377	"Light can <span class=""blank""> </span>off surfaces that it strikes. "	motion	0.0	0.0	0.0	reflect
378	"Light can <span class=""blank""> </span>off surfaces that it strikes. "	reflect	0.0	0.0	0.0	reflect
379	The process in which something changes from a gas state to a liquid state 	convection	0.0	0.0	0.0	condensation
380	The process in which something changes from a gas state to a liquid state 	condensation	0.0	0.0	0.0	condensation
381	The process in which something changes from a gas state to a liquid state 	forecast	0.0	0.0	0.0	condensation
382	squeezing oranges to make orange juice 	physical change	0.0	0.0	0.0	physical change
383	squeezing oranges to make orange juice 	chemical change	0.0	0.0	0.0	physical change
384	If a snake copies another snake it is called 	play	0.0	0.0	0.0	mimicry
385	If a snake copies another snake it is called 	mimicry	0.0	0.0	0.0	mimicry
386	If a snake copies another snake it is called 	camouflage	0.0	0.0	0.0	mimicry
387	A period when an animal goes into a long, deep sleep is called 	hibernation	0.0216	0.0216	0.0216	hibernation
388	A period when an animal goes into a long, deep sleep is called 	migration	0.0216	0.0216	0.0216	hibernation
389	A period when an animal goes into a long, deep sleep is called 	camouflage	0.0216	0.0216	0.0216	hibernation
390	Which would cause liquid water to change to a solid? 	freezing	0.0	0.0	0.0	freezing
391	Which would cause liquid water to change to a solid? 	heating	0.0	0.0	0.0	freezing
392	Which would cause liquid water to change to a solid? 	warming	0.0	0.0	0.0	freezing
393	Which would cause liquid water to change to a solid? 	dripping	0.0	0.0	0.0	freezing
394	"<span class=""blank""> </span>is the spinning of a planet on its axis. "	rotation	0.005949375	0.005949375	0.005949375	rotation
395	"<span class=""blank""> </span>is the spinning of a planet on its axis. "	revolution	0.005949375	0.005949375	0.005949375	rotation
396	"<span class=""blank""> </span>is the spinning of a planet on its axis. "	orbit	0.00135	0.00135	0.00135	rotation
397	"There is one more way to deal with our growing garbage problem. Leaves and grass clippings can be <span class=""blank""> </span>or placed in a pile in the backyard. They will break down into soil and not have to be collected and take up space in our landfills. "	separated	0.0	0.0	0.0	composted
398	"There is one more way to deal with our growing garbage problem. Leaves and grass clippings can be <span class=""blank""> </span>or placed in a pile in the backyard. They will break down into soil and not have to be collected and take up space in our landfills. "	composted	0.0	0.0	0.0	composted
399	"There is one more way to deal with our growing garbage problem. Leaves and grass clippings can be <span class=""blank""> </span>or placed in a pile in the backyard. They will break down into soil and not have to be collected and take up space in our landfills. "	processed	0.00120763636364	0.00120763636364	0.00120763636364	composted
400	"There is one more way to deal with our growing garbage problem. Leaves and grass clippings can be <span class=""blank""> </span>or placed in a pile in the backyard. They will break down into soil and not have to be collected and take up space in our landfills. "	crushed	0.0216	0.0216	0.0216	composted
401	When two substances are combined, this may occur: 	retract	0.0	0.0	0.0	reaction
402	When two substances are combined, this may occur: 	reaction	0.0	0.0	0.0	reaction
403	When two substances are combined, this may occur: 	repel	0.0	0.0	0.0	reaction
404	The process of moving sediment by wind, moving water, or ice is 	erosion	0.0216	0.0216	0.0216	erosion
405	The process of moving sediment by wind, moving water, or ice is 	weathering	0.0	0.0	0.0	erosion
406	To travel from one place to another. 	migrate	0.0893825407915	0.0893825407915	0.0893825407915	migrate
407	To travel from one place to another. 	hibernate	0.00398286245578	0.00398286245578	0.00398286245578	migrate
408	To travel from one place to another. 	camouflage	0.00361487603306	0.00361487603306	0.00361487603306	migrate
409	"The spinning of a planet around an imaginary line through its center is called <span class=""blank""> </span> "	revolving	0.0363167808459	0.0363167808459	0.0363167808459	rotation
410	"The spinning of a planet around an imaginary line through its center is called <span class=""blank""> </span> "	rotation	0.0240905891202	0.0240905891202	0.0240905891202	rotation
411	"The spinning of a planet around an imaginary line through its center is called <span class=""blank""> </span> "	gravity	0.0	0.0	0.0	rotation
412	"During <span class=""blank""> </span>, autotrophs use light energy to convert carbon dioxide and water into oxygen and energy-rich carbohydrates such as sugars and starches. "	chemosynthesis	0.0	0.0	0.0	photosynthesis
413	"During <span class=""blank""> </span>, autotrophs use light energy to convert carbon dioxide and water into oxygen and energy-rich carbohydrates such as sugars and starches. "	evaporation	0.0	0.0	0.0	photosynthesis
414	"During <span class=""blank""> </span>, autotrophs use light energy to convert carbon dioxide and water into oxygen and energy-rich carbohydrates such as sugars and starches. "	photosynthesis	0.0	0.0	0.0	photosynthesis
415	"During <span class=""blank""> </span>, autotrophs use light energy to convert carbon dioxide and water into oxygen and energy-rich carbohydrates such as sugars and starches. "	nitrogen fixation	0.0	0.0	0.0	photosynthesis
416	"<span class=""blank""> </span> refers to the movement of Earth around the sun. "	rotation	0.0139609482699	0.0139609482699	0.0139609482699	revolution
417	"<span class=""blank""> </span> refers to the movement of Earth around the sun. "	revolution	0.0216	0.0216	0.0216	revolution
418	"<span class=""blank""> </span> refers to the movement of Earth around the sun. "	precipitation	0.00522131358947	0.00522131358947	0.00522131358947	revolution
419	Bees help flowers reproduces through a process called 	phototropism	0.0	0.0	0.0	pollination
420	Bees help flowers reproduces through a process called 	fertilization	0.0	0.0	0.0	pollination
421	Bees help flowers reproduces through a process called 	pollination	0.0	0.0	0.0	pollination
422	Bees help flowers reproduces through a process called 	transpiration	0.0	0.0	0.0	pollination
423	What do you call movements from one location to another? 	hibernation	0.0	0.0	0.0	migration
424	What do you call movements from one location to another? 	migration	0.0	0.0	0.0	migration
425	A change in an object's position is called: 	motion	0.0	0.0	0.0	motion
426	A change in an object's position is called: 	pulling	0.0	0.0	0.0	motion
427	An adaptation in which an animal looks very much like another animal or an object is a _____________. 	mimicry	0.0216	0.0216	0.0216	mimicry
428	An adaptation in which an animal looks very much like another animal or an object is a _____________. 	camouflage	0.1656	0.1656	0.1656	mimicry
429	Is burning a chemical change or physical change? 	physical change	0.0	0.0	0.0	chemical change
430	Is burning a chemical change or physical change? 	chemical change	0.0	0.0	0.0	chemical change
431	The process of change from an egg to an adult butterfly is an example of: 	vibrations	0.0	0.0	0.0	metamorphosis
432	The process of change from an egg to an adult butterfly is an example of: 	metamorphosis	0.0	0.0	0.0	metamorphosis
