reproduce | reproduction | reproducing	Plants	Flowers and fruits	reproduction			Parts of Plants Flowers and fruits are the parts of plants that are for reproduction.
reproduce | reproduction | reproducing	Animals and Plants	energy	reproduction			Animals and Plants need energy for growth and reproduction.
reproduce | reproduction | reproducing	Animals and Plants	energy	reproduction			au Animals and Plants need energy for growth and reproduction.
reproduce | reproduction | reproducing	Humans , animals and plants		reproduce	their own kind		Humans, animals and plants reproduce their own kind.
reproduce | reproduction | reproducing	Plants		reproduce |  producing	flowers fruits		Plants reproduce by producing flowers and fruits that have seeds.
reproduce | reproduction | reproducing	organism		reproduction	offspring		When an organism has an offspring (baby) it is called reproduction.
reproduce | reproduction | reproducing	seed		reproduction	plant		A seed growing into a plant is a form of reproduction.
reproduce | reproduction | reproducing	Plants	male -LRB- pollen -RRB- and female eggs	forming	seeds		Plants reproduce by forming seeds from the male (pollen) and female (eggs) cells found in the flower.
reproduce | reproduction | reproducing			produced | biological process	individual organisms		Reproduction (or procreation) is the biological process by which new individual organisms, offspring, are produced from their parents.
inherit	plants		inherit		chloroplast	while flowering plants often inherit chloroplasts maternally.
inherit	plants		inherit		chloroplasts	Flowering plants were once thought to only inherit chloroplasts maternally.
inherit			inherited			Students will distinguish plant or animal characteristics that are inherited from those that are affected by the environment.
inherit			inherited	organism		The changes in the non-reproductive body cells of an organism cannot be inherited by its offsprings.
inherit			inherits		parents	, every animal inherits traits from both parents.
weather | weathering	Earth	Solar energy	weather | wind			Solar energy warms the Earth, causes wind and weather, and sustains plant and animal life.
weather | weathering		Water ice acids salt plants animals temperature	weathering			Water, ice, acids, salt, plants, animals, and changes in temperature are all agents of weathering.
weather | weathering		water	physical weathering processes		surface of the earth[location]	On the surface of the Earth, water is important in both chemical and physical weathering processes.
weather | weathering	rocks	reactions between air and water minerals	chemical weathering			Chemical weathering involves reactions between air and water and minerals in rocks.
weather | weathering	rocks		wearing away or eroding		at the earth's surface	The gradual wearing away or eroding of rocks at the earth's surface.
absorb | absorption	Plants	their roots systems	absorb water and the nutrients from the water			Plants absorb water and the nutrients from the water via their roots systems.
absorb | absorption	plant	the roots	absorbs the water			The part of the plant that absorbs the water is the roots.
absorb | absorption	Plants		absorb		water	Plants need much more water than animals because they lose most of the water they absorb.
absorb | absorption	Plants		absorb		water	Plants only absorb as much water as they need.
absorb | absorption	Plants		absorbing light energy	obtain energy		Plants obtain energy by absorbing light energy.
erosion	the banks	Water flow	eroding			Water flow kept eroding the banks over an incredibly long period of time.
erosion	cold air	warm air	gradually erodes			The warm air gradually erodes the cold air.
erosion	material	The sea	eroded			The sea transports the material it has eroded and deposits it in places where the water is calm.
erosion	particles	Flowing water	erodes			Flowing water erodes or deposits particles depending on how fast the water is moving and how big the particles are.
erosion	soil materials		process	moved from one place to another		Erosion is the process by which soil and or other Earth materials are moved from one place to another.
erosion						movement of sand along a beach by wave action
erosion	pieces		moving	from one location to another		Erosion involves moving pieces from one location to another.
erosion	soil rock	wind water ice	process| removed	transported elsewhere		The process by which soil and rock is removed from one area of the Earth through natural causes such as wind, water, and ice and transported elsewhere is called erosion.
erosion	soil rock		exogenic processes	transport it to another location		erosion is the action of exogenic processes (such as water flow or wind) which remove soil and rock from one location on the Earth's crust, then transport it to another location where it is deposited.
vibrates | vibration | vibrations	water particles		vibration	energy is transferred		In water waves, energy is transferred through the vibration of the water particles.
vibrates | vibration | vibrations	object		vibrates	Sound Energy		Examples of Sound Energy Sound energy is produced when an object vibrates.
vibrates | vibration | vibrations	object		vibration	Sound energy		Sound energy is formed by the vibration of an object.
vibrates | vibration | vibrations			vibration | fast motion	earthquake , sound or the motion of a motor		A vibration is a fast motion back and forth such as an earthquake, sound, or the motion of a motor.
vibrates | vibration | vibrations			vibration | mechanical phenomenon	oscillations	about an equilibrium point	Vibration is a mechanical phenomenon whereby oscillations occur about an equilibrium point
revolution | revolve | revolves | revolving		moon Earth	revolves | moving		around the Earth | around the sun	Because as the moon revolves around the Earth, the Earth is moving around the sun.
revolution | revolve | revolves | revolving		moon Earth	revolves		around the Earth | around the sun	The moon revolves around the Earth and the Earth revolves around the sun.
revolution | revolve | revolves | revolving		earth	revolves		around the earth	The moon revolves around the earth.
revolution | revolve | revolves | revolving		earth	revolves		around the sun	As the earth revolves around the sun.
revolution | revolve | revolves | revolving		earth	revolves		around the sun	The earth revolves around the sun.
rotate | rotates | rotation	Earth		rotates | spins			The Earth rotates, or spins, on its axis once every 24 hours.
rotate | rotates | rotation			move in a circle			move or cause to move in a circle around an axis or center.
rotate | rotates | rotation	object		rotation | circular movement			A rotation is a circular movement of an object around a center (or point) of rotation.
rotate | rotates | rotation	Earth		rotation		makes the sun appear to move through the sky during the day, rising in the east and setting in the west	It is the rotation of the Earth that makes the sun appear to move through the sky during the day, rising in the east and setting in the west.
rotate | rotates | rotation	Earth		rotation	day and night		This rotation is what results in day and night on Earth.
explode | explodes			explodes	breaks		If something explodes, it breaks apart quickly and strongly.
explode | explodes	human population	Free energy	explode	worsening the current problem of over-population		Free energy will only cause the human population to explode even more rapidly, worsening the current problem of over-population.
explode | explodes	plants	flinging the seeds away from parent plant	explode	distribute their seed		Some plants distribute their seed when their seedpods explode, flinging the seeds away from the parent plant.
explode | explodes	seeds		method | exploding			Also seeds can use the method bursting or exploding.
explode | explodes	seed pod		explodes open | ballistic/mechanical dispersal	flings its seeds away from the mother plant		There is also ballistic/mechanical dispersal, where a seed pod explodes open and flings its seeds away from the mother plant.
vibrates | vibration | vibrations	water particles		vibration	energy is transferred		In water waves, energy is transferred through the vibration of the water particles.
vibrates | vibration | vibrations	object		vibrates	Sound Energy		Examples of Sound Energy Sound energy is produced when an object vibrates.
vibrates | vibration | vibrations	object		vibration	Sound energy		Sound energy is formed by the vibration of an object.
vibrates | vibration | vibrations			vibration | fast motion	earthquake , sound or the motion of a motor		A vibration is a fast motion back and forth such as an earthquake, sound, or the motion of a motor.
vibrates | vibration | vibrations			vibration | mechanical phenomenon	oscillations	about an equilibrium point	Vibration is a mechanical phenomenon whereby oscillations occur about an equilibrium point
